time_step,quat_err_w,quat_err_x,quat_err_y,quat_err_z,quat_total_err,omega_err_x,omega_err_y,omega_err_z,omega_rmse_t
3311,0.0019289255,0.0018696338,-0.00052955374,0.0020561814,0.0034241194,-0.038147107,0.09203492,0.07150027,0.07079999
3312,0.0020831227,0.0009936839,0.000110030174,0.002426207,0.0033504323,-0.029937718,0.09122564,0.07107358,0.0689682
3313,0.0014290214,-0.004179552,0.0023883432,0.002762854,0.005731344,-0.028095625,0.053866006,0.054900557,0.047275722
3314,0.0008957982,-0.004865229,0.0018752255,0.0023128986,0.005773983,-0.027094193,0.019865341,0.01316716,0.020833476
3315,0.0005349517,-0.0031146258,-8.177385e-05,0.0015541315,0.0035226522,-0.0062702447,0.022388443,-0.020614628,0.01793991
3316,0.00050997734,-0.001798436,0.00014905259,0.001136899,0.00219299,0.0020780414,0.02679789,-0.029569246,0.023070801
3317,0.0005054474,-0.0017507374,0.0009222254,0.0010402799,0.0022919949,0.0030723363,0.032382272,-0.0035796277,0.01889325
3318,0.00043594837,-0.0026224107,0.0010459758,0.0011790991,0.0030905386,-0.0010336936,0.028454125,0.019126061,0.019803299
3319,0.000546813,-0.0019744486,0.00052271783,0.0011978745,0.002430142,0.004664451,0.02739349,0.003261637,0.016153418
3320,0.00048047304,-0.002249062,-0.00029976666,0.0012739301,0.0026461089,-0.010393657,0.031647176,0.01076708,0.020211397
3321,0.00025880337,-0.0027189106,-0.00086319447,0.0011780262,0.0030971444,-0.023354955,0.03154388,0.001445584,0.022675686
3322,0.00010216236,-0.0018767416,-0.00045210868,0.0006984472,0.0020554385,-0.019031435,0.035139292,-0.01974944,0.025735876
3323,5.722046e-05,-0.0021650642,0.00057056174,0.0006150007,0.0023226158,-0.026298292,0.038601324,-0.009549737,0.027524896
3324,3.1352043e-05,-0.0027298778,0.0013601333,0.0006593466,0.0031205635,-0.024401285,0.046457738,0.0017992631,0.030314911
3325,0.0002632141,-0.002584383,0.0018080473,0.00087350607,0.0032833465,-0.025449768,0.04624875,0.006836906,0.030732071
3326,0.0004646778,-0.0026298016,0.001753442,0.0011531115,0.0033964699,-0.04053531,0.041306727,0.0008946061,0.033417344
3327,0.00033408403,-0.004019305,0.0011822283,0.0014383197,0.0044421675,-0.055488326,0.018925712,-0.017600581,0.035340805
3328,0.00041264296,-0.004235059,0.00048872083,0.0016747713,0.004598881,-0.05492781,-0.0048703924,-0.029480785,0.036101256
3329,0.00052702427,-0.003426671,0.0012229234,0.0015152097,0.003976334,-0.04428526,-0.019955613,-0.02795209,0.03235599
3330,0.00093489885,-0.0021774918,0.0018376745,0.0016226768,0.0034096385,-0.018163636,-0.021999732,-0.014798641,0.018555373
3331,0.0013071299,0.000523448,-0.00066081434,0.0016053915,0.002235295,0.012343936,-0.011340782,-0.011899173,0.011868395
3332,0.0013968945,0.0017157793,-0.0019433051,0.0015271902,0.0033172213,0.023500156,-0.0056032464,-0.0012301803,0.0139662335
3333,0.0010110736,0.0015537143,-0.00045192987,0.0009127259,0.0021150904,-0.011676233,0.008728318,0.046297774,0.028023811
3334,0.0011611581,0.0016895384,0.0005250722,0.0009620786,0.002324677,0.002223174,0.025391918,0.07589942,0.046225585
3335,0.001216054,0.0026843846,-0.0001610145,0.0008305907,0.003066026,0.0036886968,0.026284263,0.06351696,0.03974449
3336,0.0011125207,0.0026040226,0.00069961697,0.0006274581,0.0029835892,-0.00030244514,0.028181626,0.042837605,0.029604932
3337,0.00094747543,0.0016646236,0.0012955219,0.00061029196,0.0023915507,-0.0069439,0.016709544,0.03447798,0.02248079
3338,0.0008382201,0.0004733801,0.001333952,0.00079369545,0.0018264944,-0.0066917986,0.0025686966,0.03433658,0.020251578
3339,0.00065875053,-0.0002848953,0.00067234784,0.0008432269,0.001295454,0.0049242973,-0.017771728,0.014197141,0.013436789
3340,0.0005811453,-0.001773268,-0.0005893037,0.0012917519,0.002344805,0.01584512,-0.03832868,0.016916871,0.025860757
3341,0.00062036514,-0.0021731704,-0.0020635575,0.0016131401,0.0034594818,0.03884116,-0.05939444,0.012679189,0.041621696
3342,0.00071805716,-0.0022926927,-0.0028705,0.0018577576,0.004178885,0.057430252,-0.07219705,0.009604245,0.05355026
3343,0.0006851554,-0.0022930652,-0.002485454,0.0017684102,0.0038771566,0.045990378,-0.043603607,0.05588141,0.04878224
3344,0.0005107522,-0.0027145445,-0.002562493,0.0016680956,0.0041205017,0.033435866,-0.02657944,0.08460486,0.05471869
3345,0.00028008223,-0.0044125915,-0.0036533326,0.0019631386,0.0060621914,0.032094687,-0.01847507,0.09358406,0.058107294
3346,0.00019299984,-0.005571589,-0.0045129955,0.0022652745,0.0075218645,0.046208665,-0.021096528,0.07250509,0.05111194
3347,0.00015836954,-0.0038035214,-0.004618317,0.0017408133,0.006233068,0.054639086,-0.013977021,0.066508174,0.050345883
3348,-0.00015503168,-0.004216209,-0.0035668463,0.0013313293,0.005682894,0.05641626,0.006118551,0.03699261,0.039109606
3349,-0.00047820807,-0.005209923,-0.0026367605,0.0010837317,0.0059581003,0.029239982,0.039097086,0.033557832,0.034203738
3350,-0.0005994439,-0.005361229,-0.0023048744,0.00092864037,0.0059394385,0.03225659,0.03930992,0.026423067,0.033085424
3351,9.8884106e-05,-0.0015854985,-0.004025489,0.0009835958,0.0044379733,0.04998693,-0.010370642,0.011189878,0.030174254
3352,0.00021332502,-0.001054138,-0.0053713843,0.0011379123,0.0055949376,0.038007453,-0.027383804,0.017090768,0.02878966
3353,-0.0009691715,-0.0030884743,-0.0029050037,-8.261204e-05,0.0043501537,0.005542692,-0.0040751994,-0.012894809,0.008438104
3354,-0.0017128587,-0.0049716383,-0.0028304681,-0.00051778555,0.005994224,-0.03026716,-0.00578399,-0.005598992,0.018082257
3355,-0.00140059,-0.004613593,-0.0037653968,-0.0001270175,0.0061189253,-0.04499539,-0.014892459,0.016349435,0.028946357
3356,-0.0009531975,-0.0034744889,-0.0036828294,0.00011384487,0.005153334,-0.04631044,-0.020635039,0.04725671,0.040015243
3357,-0.00047147274,-0.0017156154,-0.0025961846,0.00013184547,0.003150108,-0.02813116,-0.00069220364,0.05937168,0.03793344
3358,1.7642975e-05,0.00033813715,-0.001127027,5.4180622e-05,0.001178038,0.00065910444,0.016348809,0.06274462,0.03743708
3359,0.00013780594,0.0007831603,-0.00016236305,-1.0669231e-05,0.00081166875,0.017461661,0.039525867,0.04267484,0.035063494
3360,0.0001693964,0.0007535368,-0.0009359643,0.00011456013,0.001218879,0.03381067,0.038565814,0.019718409,0.03172433
3361,9.548664e-05,0.000558123,-0.001823388,0.00016343594,0.0019162657,0.045521818,0.03840375,0.013955414,0.03531684
3362,2.4199486e-05,0.00062966347,-0.0033126287,0.00021141768,0.0033786488,0.060755588,0.01642023,0.001275301,0.036343236
3363,0.0003902912,0.0024558157,-0.004421737,0.00031715631,0.0050828834,0.07998708,-0.0026103705,-0.009819597,0.04655166
3364,0.0011476874,0.004981354,-0.00461939,0.00063598156,0.006919126,0.08850075,-0.004130304,0.00063976645,0.05115288
3365,0.0013055801,0.005211726,-0.004489191,0.00074988604,0.007041434,0.072657794,0.0085775405,0.015895784,0.043225784
3366,0.0011777878,0.004375592,-0.005046565,0.0008453131,0.0068348637,0.0530532,-0.0035530478,0.034678817,0.036650997
3367,0.0009433627,0.003099814,-0.0061377846,0.0009737611,0.0070085227,0.030515984,-0.016158849,0.07512373,0.04773506
3368,0.000818491,0.0010369122,-0.006034244,0.0013074875,0.0063140113,0.0017167032,-0.014087155,0.09252569,0.054044418
3369,0.00095158815,0.0014641434,-0.005279336,0.0012754798,0.0057050395,-0.0067649484,-0.012756154,0.072906256,0.042910006
3370,0.0010800362,0.0016162694,-0.0044841096,0.0013046861,0.0050584828,-0.009615958,0.021551117,0.052347034,0.033151817
3371,3.0338764e-05,0.00061258674,-0.002925709,0.00014656782,0.002992898,0.0015621483,0.05739133,0.023985595,0.035923593
3372,1.4126301e-05,0.00033640862,-0.0034223683,0.00023627281,0.0034469988,0.037803322,0.06205325,0.0041092336,0.04201818
3373,-0.00035858154,-0.0014800131,-0.0045308433,0.00034207106,0.0047921366,0.044421896,0.048534527,-0.0015384257,0.037996806
3374,-0.0008471012,-0.003778413,-0.005588118,0.00043469667,0.006812489,0.017147243,0.024624854,0.004300624,0.017501492
3375,-0.0012867451,-0.0055095702,-0.005744677,0.00036650896,0.008071352,-0.007452011,0.007362649,0.0013231933,0.006096226
3376,-0.0016314983,-0.007179439,-0.0043569244,0.00026488304,0.0085591525,-0.02403678,0.008495271,0.012540847,0.016403347
3377,-0.0017328858,-0.008110285,-0.0030344203,0.0002731681,0.008835267,-0.02953802,0.016130045,0.021180242,0.022958482
3378,-0.0019029975,-0.009368658,-0.0024169832,0.00035226345,0.009867069,-0.038495317,0.02734907,0.01672402,0.02892262
3379,-0.0029258132,-0.0122629255,-0.0009925663,-0.00018668175,0.012647521,-0.045717984,0.03785491,0.023124278,0.036777984
3380,-0.0030226111,-0.012560174,0.0010148957,-0.0003659129,0.012963721,-0.049005315,0.056023926,0.008218288,0.04323479
3381,-0.002992332,-0.011841863,0.0027036108,-0.0006362796,0.012525899,-0.051371053,0.057387725,-0.0036899447,0.044519477
3382,-0.003414154,-0.008967623,0.0054852366,-0.0020583272,0.011242742,-0.01959829,0.048825532,-0.014859259,0.031563815
3383,-0.004065454,-0.008468181,0.0064934976,-0.0029919744,0.01180489,-0.013802059,0.01734583,-0.017500266,0.016305767
3384,-0.0039519668,-0.008435115,0.0054445416,-0.002794981,0.011145589,-0.01745981,-0.016989991,-0.040728405,0.027400168
3385,-0.0036354065,-0.008424908,0.004417412,-0.0023621917,0.010454125,-0.019442275,-0.03792414,-0.041665018,0.034410346
3386,-0.0035369396,-0.008532524,0.0038846545,-0.0021813512,0.010254889,-0.03168326,-0.03480044,-0.06334399,0.045560803
3387,-0.003302455,-0.007036254,0.0057967454,-0.0024094582,0.009991137,-0.04310798,-0.025137007,-0.03655392,0.03571347
3388,-0.002439499,-0.005072728,0.0053041503,-0.0018845797,0.007960488,-0.041272096,-0.039738625,-0.039627,0.04021958
3389,-0.0019437671,-0.0041784197,0.0044899285,-0.00148803,0.006603871,-0.042887084,-0.06647831,-0.033090487,0.049509756
3390,-0.001917839,-0.003843233,0.004396878,-0.0015330911,0.006334939,-0.043933522,-0.08432138,-0.038223922,0.05916451
3391,-0.002024293,-0.003468752,0.00419173,-0.0017322898,0.006058171,-0.046432033,-0.08296713,-0.044967353,0.060722157
3392,-0.0020965934,-0.0030670613,0.0049814284,-0.0019593239,0.0065158377,-0.036597423,-0.063474506,-0.0619888,0.055410575
3393,-0.0021795034,-0.0025527477,0.0058293417,-0.0022275448,0.007085897,-0.017672636,-0.036568455,-0.062348142,0.0429607
3394,-0.002094686,-0.0019589216,0.006252818,-0.002298534,0.0072530042,0.0017935685,-0.014253238,-0.04253824,0.02592215
3395,-0.001932919,-0.0015844554,0.006813485,-0.0022355318,0.0075939354,0.020347165,-0.011455791,-0.021079034,0.018161938
3396,-0.0019193292,-0.0015295893,0.00742786,-0.0022653937,0.008144236,0.022920908,0.0036731225,-0.024186075,0.019354811
3397,-0.0015473366,-0.0005708337,0.00693145,-0.0020474195,0.007413301,0.00068418914,0.022550408,0.0021960288,0.013087036
3398,-0.0015906692,0.00067070127,0.008584194,-0.0024871826,0.009102446,0.00022945041,0.025439866,-0.01362285,0.016661547
3399,-0.0013793707,0.0013014376,0.008114729,-0.0023748279,0.008665162,-0.0015102625,0.017451964,-0.018256523,0.014607676
3400,-0.0011182427,0.0017233789,0.007058207,-0.002123773,0.007651745,-0.0030040536,0.016987048,-0.013830233,0.012765311
3401,-0.00044888258,0.0030045956,0.006527029,-0.0016434789,0.007384593,0.00039461534,0.025823079,-0.009949472,0.015978934
3402,-8.273125e-05,0.004118517,0.0067275725,-0.001508534,0.008031496,-0.0017044209,0.04390408,-0.012790192,0.026420083
3403,2.8014183e-05,0.0051809847,0.0074277893,-0.0016807914,0.00921089,0.008538151,0.07355548,-0.020765502,0.04440163
3404,-7.3075294e-05,0.0038808137,0.007815935,-0.0015153885,0.0088572735,0.019401286,0.09113231,-0.024592467,0.055636615
3405,-8.839369e-05,0.002120033,0.005509205,-0.0009785295,0.005984247,0.020868767,0.076570705,-0.03975308,0.05124739
3406,1.7225742e-05,0.0013445914,0.0029708669,-0.00051289797,0.0033011113,0.022869676,0.07092418,-0.036151025,0.04781965
3407,-6.258488e-05,0.00011113286,0.0013649948,-0.00019359589,0.0013845423,0.010709979,0.07049994,-0.031936847,0.04511063
3408,-1.5676022e-05,-0.00014567375,0.000891611,-4.4345856e-05,0.0009046564,-0.010256872,0.07270734,-0.010928102,0.042860176
3409,-2.1159649e-05,-0.0012923181,0.00027455762,0.00028204918,0.0013510986,-0.028598532,0.073780954,-0.004886898,0.04577258
3410,-1.5676022e-05,-0.0028316677,0.00057900697,0.0006611943,0.0029649644,-0.034018323,0.0680332,-0.014167853,0.044670988
3411,0.0001425147,-0.0038796067,0.001713682,0.0010350347,0.004368027,-0.027607173,0.060080975,-0.017769082,0.039528977
3412,0.00022035837,-0.004981503,0.0010372363,0.0014656186,0.005299795,-0.040269494,0.023691505,-0.00621615,0.027212497
3413,7.635355e-05,-0.0045671314,-0.0005825609,0.0013190508,0.004789968,-0.022788242,-0.011875153,0.00086634234,0.014844457
3414,-0.0003798008,-0.003070712,0.00044649094,0.00033301115,0.0031438468,-0.0124350935,-0.01733753,0.006931491,0.012952054
3415,-0.0005787611,0.0014283359,0.0017456934,-0.0011573434,0.002600384,-0.007754326,0.0022660494,0.02465824,0.014981025
3416,-0.00021189451,0.0033527315,0.0016516075,-0.0012307167,0.003940581,0.01529783,0.009755045,0.021967754,0.016449587
3417,-0.00026118755,0.0024042577,0.0015010089,-0.001037538,0.0030295523,0.02066733,0.0030786097,0.006322656,0.01260413
3418,-0.0008431077,-0.002924621,-1.7989427e-05,-0.00018036366,0.0030491136,0.023609191,-0.010452211,0.024202924,0.020432198
3419,-0.00089097023,-0.0037154704,0.00028795004,-4.0352345e-05,0.0038318522,0.017911807,-0.01266858,0.046755783,0.029818501
3420,-0.0009356141,-0.0031543225,0.00020024553,-0.00023198128,0.0033043968,0.008760035,-0.006395608,0.051292405,0.030268537
3421,-0.0010982156,-0.0025833547,0.00018721446,-0.0005675554,0.0028700118,0.0045690536,-0.0012003779,0.046621993,0.027055051
3422,-0.0012562275,-0.0025490224,-0.00023916364,-0.0007195473,0.0029411851,0.002739355,0.0014100969,0.03642416,0.021104595
3423,-0.0016625524,-0.003258884,-0.00041971356,-0.0009679198,0.0038075494,-0.008287832,0.0112635195,0.019413196,0.013813365
3424,-0.0026478171,-0.004780233,0.00061748177,-0.0017498136,0.005771022,-0.01556766,0.033124655,0.0043655187,0.021281077
3425,-0.0033473372,-0.005152911,0.0015217364,-0.002516508,0.006812169,-0.015308186,0.05744356,-0.024179518,0.0370529
3426,-0.0038900971,-0.0054352283,0.002909366,-0.0031718612,0.007949823,-0.022307351,0.06319621,-0.011184908,0.039227888
3427,-0.004140854,-0.005075395,0.0040879995,-0.0036622286,0.008545757,-0.025763184,0.050151065,0.007468693,0.03283622
3428,-0.004334867,-0.0040779263,0.0059081577,-0.004320681,0.009433725,0.0045738146,0.04224524,0.02594421,0.028744172
3429,-0.004722655,-0.0039316565,0.006142605,-0.004838288,0.009944949,0.0070700347,0.029584706,0.039020337,0.028564703
3430,-0.005169153,-0.004104674,0.006379295,-0.0053358674,0.010617692,0.0024311095,0.020563498,0.04090786,0.0264715
3431,-0.005984366,-0.006161332,0.007004041,-0.0057843328,0.012501589,-0.011492364,0.029965445,0.04437998,0.031620592
3432,-0.0063607097,-0.006294325,0.0076103993,-0.0062499046,0.013306264,-0.0009833965,0.04774779,0.05757104,0.043186586
3433,-0.006814599,-0.0068609715,0.008868288,-0.006738901,0.014750289,0.00425365,0.036456756,0.053799406,0.03760126
3434,-0.006543517,-0.00641492,0.010625623,-0.006726742,0.015560262,0.023565954,0.021886602,0.042646617,0.03083889
3435,-0.0063707232,-0.0082306415,0.009458754,-0.0059505105,0.01527109,0.03718753,0.0045998394,0.030218422,0.02779223
3436,-0.0067617297,-0.010566711,0.009658627,-0.0057806373,0.016854709,0.036018398,0.002834551,0.020147756,0.02388369
3437,-0.0070722103,-0.01237689,0.0108014345,-0.005746424,0.018785525,0.029570755,0.008722968,0.01173608,0.019046044
3438,-0.007303536,-0.013679683,0.011802055,-0.005756259,0.020319901,0.027126912,0.006978385,0.005931914,0.016530324
3439,-0.007626772,-0.01345934,0.0125231035,-0.0062942505,0.020875037,0.026437862,0.0058889985,0.008535981,0.016396176
3440,-0.0083194375,-0.014338151,0.0148062855,-0.0070741773,0.023325216,0.027896881,0.0043142177,0.012635693,0.01785599
3441,-0.008881927,-0.015472397,0.018058207,-0.007705748,0.026528496,0.018569207,-0.0014093108,0.025137365,0.018061826
3442,-0.009055138,-0.0168145,0.018652353,-0.0076144338,0.027759913,0.01421028,-0.009704009,0.051348343,0.03126634
3443,-0.0094617605,-0.017810002,0.018586095,-0.007844329,0.028525384,0.0046478417,-0.010523215,0.056912094,0.033522762
3444,0.0067385435,0.0068098158,-0.011938892,0.007761538,0.017162755,-0.0146646295,-0.009059198,0.043390423,0.026955824
3445,0.006538093,0.0066561103,-0.011829212,0.0075818896,0.016866114,-0.028421551,-0.009382963,0.03505242,0.02661138
3446,0.006581962,0.0078026354,-0.01276391,0.0075024366,0.017983528,-0.016722934,-0.00076563656,0.008999735,0.01097327
3447,0.006487608,0.008478731,-0.012245797,0.0071807504,0.017762337,-0.023767788,0.017302439,-0.0056939274,0.017288752
3448,0.006319523,0.009694278,-0.010262109,0.006427467,0.016749287,-0.015030196,0.033863395,-0.022158861,0.024924228
3449,0.006259203,0.011245802,-0.008910716,0.005808711,0.016696936,0.024811879,0.049049594,-0.03187245,0.036684897
3450,0.006041348,0.010071844,-0.007916138,0.00573653,0.015281131,0.04261749,0.05469833,-0.031891167,0.04406512
3451,0.005576849,0.007845476,-0.007818274,0.005752504,0.01367002,0.03900693,0.052807618,-0.031907693,0.042143747
3452,0.005163133,0.0068909824,-0.00933072,0.005726695,0.013928423,0.04663229,0.045524575,-0.015075952,0.038619258
3453,0.004731834,0.0062859505,-0.0127810165,0.0058761835,0.01611792,0.057217363,0.026949063,-0.022500664,0.038757186
3454,0.0037547946,0.0049641132,-0.013108499,0.0050922036,0.015378693,0.038725603,0.02342444,-0.034342185,0.03280123
3455,0.0032043457,0.004264161,-0.01325997,0.004642844,0.015027764,0.047135904,0.028757945,-0.04461953,0.040986646
3456,0.0028439164,0.0034148395,-0.013758391,0.004519582,0.015148232,0.06578752,0.03189382,-0.051149756,0.0515154
3457,0.0024160147,0.0009405017,-0.013885081,0.0046932697,0.014884352,0.08271193,0.025175601,-0.039827585,0.0549585
3458,0.0019547343,-9.4652176e-05,-0.013008155,0.004286349,0.013835275,0.09159543,0.004248038,-0.0290972,0.055541027
3459,0.0012047291,0.0005993098,-0.011783026,0.0029938817,0.012231663,0.086215,-0.008611679,-0.030566454,0.053045563
3460,0.0011842847,0.0050468147,-0.009180456,0.0013969541,0.010635089,0.09292808,-0.007889099,-0.03088373,0.056720573
3461,0.0013904572,0.009209484,-0.0061345547,0.00012725592,0.011153338,0.10119553,0.0037304386,-0.017451495,0.059326794
3462,0.0010216236,0.009616882,-0.0046828687,-0.00064468384,0.010764432,0.1001665,0.0036736988,-0.019726723,0.05898013
3463,0.0005018115,0.00881055,-0.005195163,-0.0010160804,0.010290761,0.09979336,-0.010534912,-0.005278498,0.05801598
3464,-0.0001257658,0.0073498935,-0.006321043,-0.0012632608,0.00977692,0.10502529,-0.031297207,-0.0046007335,0.06332718
3465,-0.001011014,0.0054572225,-0.0070266947,-0.0017752647,0.009128496,0.101431996,-0.04549285,-0.003858775,0.064220816
3466,-0.0014787912,0.005327657,-0.0073393136,-0.0023023486,0.009472966,0.07930681,-0.03263009,0.009311378,0.04980293
3467,-0.0018345714,0.0055424273,-0.008090362,-0.0027211905,0.010341324,0.06317541,-0.023800839,0.00977844,0.039383713
3468,-0.0019282699,0.006000638,-0.008426473,-0.0029399395,0.010925867,0.050964862,-0.011962425,0.015592009,0.031536367
3469,-0.0027214885,0.0031906515,-0.007019989,-0.003391385,0.008852598,0.041865498,-0.009255834,0.016212702,0.026465336
3470,-0.0033439994,-0.00025631487,-0.006451085,-0.0033079982,0.007987953,0.025672764,-0.010253206,0.021138787,0.020092016
3471,-0.003329277,-0.00025363266,-0.008403644,-0.0030424595,0.009540766,0.042775273,0.01697368,0.02004829,0.028981395
3472,-0.0036332011,0.00063595176,-0.008827217,-0.00364542,0.010237843,0.04760942,0.027094595,0.029130936,0.035820782
3473,-0.003303349,0.00011384487,-0.006017722,-0.0034770966,0.0076959897,0.027714133,0.021881804,0.06603402,0.04323339
3474,-0.0036824346,0.00044687092,-0.00509429,-0.004192412,0.007568892,0.032784164,0.0068468004,0.07175508,0.045718238
3475,-0.0038900971,-0.0011620373,-0.004163787,-0.0041223764,0.0071284147,0.02846679,-0.0022732094,0.078602165,0.048283283
